id,nfo_type,quantity,entry_price,exit_price,profit,placed_at,exited_at,strike,option_type,strategy_id,strategy_name,symbol,future_entry_price,future_exit_price,future_profit
42815,option,25,468.55,420.2,-1238.7500000000005,2022-03-08 07:45:01.945288+00:00,2022-03-08 07:55:07.724774+00:00,32700,ce,7,BankNifty_Affordable_27_Trades,BANKNIFTY,32480.0,32363.2,-3239.999999999982
42816,option,25,468.0,420.0,-1230.0,2022-03-08 07:45:01.742802+00:00,2022-03-08 07:55:01.054652+00:00,32700,ce,3,BankNifty Pyramiding_10,BANKNIFTY,32480.0,32363.2,-3239.999999999982
42817,option,25,469.1,419.6,-1267.5,2022-03-08 07:45:06.109797+00:00,2022-03-08 07:55:12.603831+00:00,32700,ce,26,BankNifty Pyramiding_11_26,BANKNIFTY,32480.0,32363.2,-3239.999999999982
42818,option,25,476.6,430.75,-1176.2500000000005,2022-03-08 07:45:05.756253+00:00,2022-03-08 08:05:02.549286+00:00,32700,ce,100,BankNifty Every_Candle_87,BANKNIFTY,32480.0,32404.3,-2212.500000000018
42821,option,100,150.05,126.95,-2340.000000000001,2022-03-08 07:45:14.401810+00:00,2022-03-08 08:00:02.313224+00:00,15850,ce,41,"V 4 Nifty50 Pyramiding_12,14,100, MV:12",NIFTY,15758.550000000001,15699.6,-6215.000000000073
42822,option,100,172.15,210.25,3779.9999999999995,2022-03-08 07:45:15.420587+00:00,2022-03-08 08:55:01.502188+00:00,15800,ce,11,Nifty50_Single_Call_21_MV,NIFTY,15758.550000000001,15846.35,8459.999999999927
42823,option,100,150.05,126.6,-2375.000000000002,2022-03-08 07:45:14.370726+00:00,2022-03-08 08:00:05.394364+00:00,15850,ce,40,"Nifty50 Pyramiding_12,14,100, MV:12",NIFTY,15758.550000000001,15699.6,-6215.000000000073
42824,option,100,170.5,152.4,-1839.9999999999995,2022-03-08 07:45:18.774810+00:00,2022-03-08 07:55:25.402181+00:00,15800,ce,9,Nifty50 Affordable_9,NIFTY,15758.550000000001,15715.4,-4635.0000000001455
42825,option,100,171.15,145.9,-2555.0,2022-03-08 07:45:18.508139+00:00,2022-03-08 08:00:04.942487+00:00,15800,ce,101,Nifty50 Every Candle_21,NIFTY,15758.550000000001,15699.6,-6215.000000000073
42826,option,100,168.95,347.25,17800.0,2022-03-08 07:45:21.853594+00:00,2022-03-09 05:55:00.697324+00:00,15800,ce,4,Nifty50 Pyramiding_10,NIFTY,15758.550000000001,16099.95,33819.99999999996
42827,option,100,165.15,145.9,-1955.0,2022-03-08 07:50:00.667851+00:00,2022-03-08 08:00:04.942487+00:00,15800,ce,101,Nifty50 Every Candle_21,NIFTY,15743.0,15699.6,-4659.999999999964
42828,option,100,165.15,347.25,18180.0,2022-03-08 07:50:00.500308+00:00,2022-03-09 05:55:00.697324+00:00,15800,ce,4,Nifty50 Pyramiding_10,NIFTY,15743.0,16099.95,35375.00000000007
42829,option,100,165.35,146.4,-1924.9999999999989,2022-03-08 07:50:03.697683+00:00,2022-03-08 08:00:05.394364+00:00,15800,ce,40,"Nifty50 Pyramiding_12,14,100, MV:12",NIFTY,15743.0,15699.6,-4659.999999999964
42830,option,100,165.35,146.5,-1914.9999999999995,2022-03-08 07:50:02.756427+00:00,2022-03-08 08:00:02.313224+00:00,15800,ce,41,"V 4 Nifty50 Pyramiding_12,14,100, MV:12",NIFTY,15743.0,15699.6,-4659.999999999964
42831,option,100,165.35,152.4,-1324.9999999999989,2022-03-08 07:50:04.713085+00:00,2022-03-08 07:55:25.402181+00:00,15800,ce,9,Nifty50 Affordable_9,NIFTY,15743.0,15715.4,-3080.0000000000364
42832,option,25,462.6,420.0,-1095.0000000000005,2022-03-08 07:50:05.347690+00:00,2022-03-08 07:55:01.054652+00:00,32700,ce,3,BankNifty Pyramiding_10,BANKNIFTY,32458.75,32363.2,-2708.749999999982
42833,option,25,459.2,430.75,-741.2499999999998,2022-03-08 07:50:07.575135+00:00,2022-03-08 08:05:02.549286+00:00,32700,ce,100,BankNifty Every_Candle_87,BANKNIFTY,32458.75,32404.3,-1681.2500000000182
42834,option,25,459.2,420.2,-1005.0,2022-03-08 07:50:07.639147+00:00,2022-03-08 07:55:07.724774+00:00,32700,ce,7,BankNifty_Affordable_27_Trades,BANKNIFTY,32458.75,32363.2,-2708.749999999982
42835,option,25,459.15,419.6,-1018.7499999999989,2022-03-08 07:50:12.451235+00:00,2022-03-08 07:55:12.603831+00:00,32700,ce,26,BankNifty Pyramiding_11_26,BANKNIFTY,32458.75,32363.2,-2708.749999999982
42838,option,-25,462.95,411.85,-1307.499999999999,2022-03-08 07:55:01.130710+00:00,2022-03-08 08:10:29.933451+00:00,32000,pe,5,BankNifty_Single_Call_11_12,BANKNIFTY,32363.2,32525.95,-4388.75
42839,option,-25,464.2,406.9,-1462.5000000000002,2022-03-08 07:55:01.054652+00:00,2022-03-08 08:10:13.219059+00:00,32000,pe,3,BankNifty Pyramiding_10,BANKNIFTY,32363.2,32525.95,-4388.75
