id,nfo_type,quantity,entry_price,exit_price,profit,placed_at,exited_at,strike,option_type,strategy_id,strategy_name,symbol
9980,option,-1200,14.3,12.25,-2460.000000000001,2021-11-15 03:45:24.624889+00:00,2021-11-15 03:55:02.150094+00:00,740,pe,16,AxisBank Pyramiding_10_atm,AXISBANK
9981,option,-250,70.0,70.2,50.00000000000071,2021-11-15 03:45:26.196768+00:00,2021-11-15 04:30:14.643544+00:00,3650,pe,13,Baj-Auto Pyramiding[10]_vol,BAJAJ-AUTO
9982,option,-1200,7.1,5.85,-1500.0,2021-11-15 03:45:25.410380+00:00,2021-11-15 03:55:00.738815+00:00,720,pe,6,AxisBank Pyramiding_10_vol,AXISBANK
9983,option,-1200,12.4,12.25,-180.00000000000043,2021-11-15 03:50:03.711783+00:00,2021-11-15 03:55:02.150094+00:00,740,pe,16,AxisBank Pyramiding_10_atm,AXISBANK
9984,option,-1200,5.95,5.85,-120.00000000000064,2021-11-15 03:50:03.729557+00:00,2021-11-15 03:55:00.738815+00:00,720,pe,6,AxisBank Pyramiding_10_vol,AXISBANK
9985,option,25,463.5,405.15,-1458.7500000000005,2021-11-15 03:50:20.160391+00:00,2021-11-15 04:30:02.389605+00:00,38800,ce,1,BankNifty Pyramiding_1,BANKNIFTY
9986,option,100,168.75,158.3,-1044.9999999999989,2021-11-15 03:50:22.538793+00:00,2021-11-15 04:40:00.609635+00:00,18100,ce,2,Bank50 Pyramiding_1,NIFTY
9987,option,25,462.4,387.1,-1882.4999999999989,2021-11-15 03:50:36.554063+00:00,2021-11-15 04:45:03.323511+00:00,38800,ce,3,BankNifty Pyramiding_10,BANKNIFTY
9988,option,100,172.25,141.0,-3125.0,2021-11-15 03:50:38.407320+00:00,2021-11-15 04:50:00.729803+00:00,18100,ce,4,Nifty50 Pyramiding_10,NIFTY
9989,option,100,162.4,158.3,-409.99999999999943,2021-11-15 03:55:00.696030+00:00,2021-11-15 04:40:00.609635+00:00,18100,ce,2,Bank50 Pyramiding_1,NIFTY
9990,option,1200,17.05,15.0,-2460.000000000001,2021-11-15 03:55:02.150094+00:00,2021-11-15 04:50:05.205882+00:00,740,ce,16,AxisBank Pyramiding_10_atm,AXISBANK
9991,option,100,162.5,141.0,-2150.0,2021-11-15 03:55:02.478041+00:00,2021-11-15 04:50:00.729803+00:00,18100,ce,4,Nifty50 Pyramiding_10,NIFTY
9992,option,1200,17.05,15.0,-2460.000000000001,2021-11-15 03:55:00.738815+00:00,2021-11-15 04:50:04.863634+00:00,740,ce,6,AxisBank Pyramiding_10_vol,AXISBANK
9993,option,25,459.65,405.15,-1362.5,2021-11-15 03:55:02.870278+00:00,2021-11-15 04:30:02.389605+00:00,38800,ce,1,BankNifty Pyramiding_1,BANKNIFTY
9994,option,25,459.65,387.1,-1813.7499999999989,2021-11-15 03:55:03.482999+00:00,2021-11-15 04:45:03.323511+00:00,38800,ce,3,BankNifty Pyramiding_10,BANKNIFTY
9997,option,100,154.75,141.0,-1375.0,2021-11-15 04:00:02.560485+00:00,2021-11-15 04:50:00.729803+00:00,18100,ce,4,Nifty50 Pyramiding_10,NIFTY
9998,option,1200,16.4,15.0,-1679.9999999999982,2021-11-15 04:00:02.639189+00:00,2021-11-15 04:50:05.205882+00:00,740,ce,16,AxisBank Pyramiding_10_atm,AXISBANK
9999,option,1200,16.4,15.0,-1679.9999999999982,2021-11-15 04:00:03.925862+00:00,2021-11-15 04:50:04.863634+00:00,740,ce,6,AxisBank Pyramiding_10_vol,AXISBANK
10000,option,25,502.8,448.7,-1352.5000000000005,2021-11-15 04:00:04.127264+00:00,2021-11-15 04:45:03.323511+00:00,38700,ce,3,BankNifty Pyramiding_10,BANKNIFTY
10003,option,25,451.9,387.1,-1619.9999999999989,2021-11-15 04:05:01.912866+00:00,2021-11-15 04:45:03.323511+00:00,38800,ce,3,BankNifty Pyramiding_10,BANKNIFTY
10004,option,-250,71.3,70.2,-274.9999999999986,2021-11-15 04:05:03.796119+00:00,2021-11-15 04:30:14.628376+00:00,3650,pe,12,Baj-Auto Pyramiding[10]_atm,BAJAJ-AUTO
10005,option,-250,48.85,46.5,-587.5000000000003,2021-11-15 04:05:03.782971+00:00,2021-11-15 04:30:14.643544+00:00,3600,pe,13,Baj-Auto Pyramiding[10]_vol,BAJAJ-AUTO
10006,option,25,495.0,448.7,-1157.5000000000002,2021-11-15 04:10:02.428176+00:00,2021-11-15 04:45:03.323511+00:00,38700,ce,3,BankNifty Pyramiding_10,BANKNIFTY
10007,option,-250,74.35,70.2,-1037.499999999998,2021-11-15 04:10:08.053686+00:00,2021-11-15 04:30:14.628376+00:00,3650,pe,12,Baj-Auto Pyramiding[10]_atm,BAJAJ-AUTO
10008,option,-250,49.5,46.5,-750.0,2021-11-15 04:10:08.095350+00:00,2021-11-15 04:30:14.643544+00:00,3600,pe,13,Baj-Auto Pyramiding[10]_vol,BAJAJ-AUTO
10011,option,25,518.3,448.7,-1739.999999999999,2021-11-15 04:15:02.686636+00:00,2021-11-15 04:45:03.323511+00:00,38700,ce,3,BankNifty Pyramiding_10,BANKNIFTY
10012,option,-250,74.2,70.2,-1000.0,2021-11-15 04:15:21.731871+00:00,2021-11-15 04:30:14.628376+00:00,3650,pe,12,Baj-Auto Pyramiding[10]_atm,BAJAJ-AUTO
10013,option,-250,50.7,46.5,-1050.0000000000007,2021-11-15 04:15:21.712593+00:00,2021-11-15 04:30:14.643544+00:00,3600,pe,13,Baj-Auto Pyramiding[10]_vol,BAJAJ-AUTO
10014,option,25,454.95,387.1,-1696.249999999999,2021-11-15 04:20:02.102702+00:00,2021-11-15 04:45:03.323511+00:00,38800,ce,3,BankNifty Pyramiding_10,BANKNIFTY
10017,option,-250,72.3,70.2,-524.9999999999986,2021-11-15 04:20:20.197732+00:00,2021-11-15 04:30:14.628376+00:00,3650,pe,12,Baj-Auto Pyramiding[10]_atm,BAJAJ-AUTO
10018,option,-250,48.55,46.5,-512.4999999999993,2021-11-15 04:20:20.179142+00:00,2021-11-15 04:30:14.643544+00:00,3600,pe,13,Baj-Auto Pyramiding[10]_vol,BAJAJ-AUTO
10019,option,100,158.5,158.3,-19.999999999998863,2021-11-15 04:25:00.494213+00:00,2021-11-15 04:40:00.609635+00:00,18100,ce,2,Bank50 Pyramiding_1,NIFTY
10020,option,100,158.5,141.0,-1750.0,2021-11-15 04:25:00.606162+00:00,2021-11-15 04:50:00.729803+00:00,18100,ce,4,Nifty50 Pyramiding_10,NIFTY
10021,option,25,463.75,448.7,-376.2500000000003,2021-11-15 04:25:01.813759+00:00,2021-11-15 04:45:03.323511+00:00,38700,ce,3,BankNifty Pyramiding_10,BANKNIFTY
10023,option,1200,15.75,15.0,-900.0,2021-11-15 04:25:03.050359+00:00,2021-11-15 04:50:05.205882+00:00,740,ce,16,AxisBank Pyramiding_10_atm,AXISBANK
10025,option,1200,15.8,15.0,-960.0000000000009,2021-11-15 04:25:03.776428+00:00,2021-11-15 04:50:04.863634+00:00,740,ce,6,AxisBank Pyramiding_10_vol,AXISBANK
10027,option,-25,467.0,633.7,4167.500000000001,2021-11-15 04:30:02.389605+00:00,2021-11-15 07:15:02.516768+00:00,39300,pe,1,BankNifty Pyramiding_1,BANKNIFTY
10029,option,250,60.0,58.1,-474.99999999999966,2021-11-15 04:30:14.628376+00:00,2021-11-15 04:40:07.144637+00:00,3650,ce,12,Baj-Auto Pyramiding[10]_atm,BAJAJ-AUTO
10030,option,250,40.55,38.2,-587.4999999999986,2021-11-15 04:30:14.643544+00:00,2021-11-15 04:40:07.088453+00:00,3700,ce,13,Baj-Auto Pyramiding[10]_vol,BAJAJ-AUTO
10033,option,250,58.5,58.1,-99.99999999999964,2021-11-15 04:35:11.687813+00:00,2021-11-15 04:40:07.144637+00:00,3650,ce,12,Baj-Auto Pyramiding[10]_atm,BAJAJ-AUTO
10034,option,250,39.25,38.2,-262.4999999999993,2021-11-15 04:35:11.674271+00:00,2021-11-15 04:40:07.088453+00:00,3700,ce,13,Baj-Auto Pyramiding[10]_vol,BAJAJ-AUTO
10035,option,-100,162.6,179.15,1655.0000000000011,2021-11-15 04:40:00.609635+00:00,2021-11-15 05:10:00.764529+00:00,18300,pe,2,Bank50 Pyramiding_1,NIFTY
10038,option,-250,68.0,81.15,3287.5000000000014,2021-11-15 04:40:07.144637+00:00,2021-11-15 07:10:14.603520+00:00,3650,pe,12,Baj-Auto Pyramiding[10]_atm,BAJAJ-AUTO
10039,option,-250,45.6,53.25,1912.4999999999995,2021-11-15 04:40:07.088453+00:00,2021-11-15 07:10:14.626281+00:00,3600,pe,13,Baj-Auto Pyramiding[10]_vol,BAJAJ-AUTO
10042,option,-25,506.95,630.2,3081.2500000000014,2021-11-15 04:45:03.323511+00:00,2021-11-15 07:10:01.149971+00:00,39300,pe,3,BankNifty Pyramiding_10,BANKNIFTY
10043,option,-250,44.75,53.25,2125.0,2021-11-15 04:45:20.203883+00:00,2021-11-15 07:10:14.626281+00:00,3600,pe,13,Baj-Auto Pyramiding[10]_vol,BAJAJ-AUTO
10044,option,-250,68.0,81.15,3287.5000000000014,2021-11-15 04:45:20.197692+00:00,2021-11-15 07:10:14.603520+00:00,3650,pe,12,Baj-Auto Pyramiding[10]_atm,BAJAJ-AUTO
10045,option,-100,156.0,168.0,1200.0,2021-11-15 04:50:00.729803+00:00,2021-11-15 07:10:02.839801+00:00,18250,pe,4,Nifty50 Pyramiding_10,NIFTY
10046,option,-25,476.7,557.45,2018.7500000000014,2021-11-15 04:50:02.444851+00:00,2021-11-15 07:10:01.149971+00:00,39200,pe,3,BankNifty Pyramiding_10,BANKNIFTY
10048,option,-250,68.0,81.15,3287.5000000000014,2021-11-15 04:50:04.325210+00:00,2021-11-15 07:10:14.603520+00:00,3650,pe,12,Baj-Auto Pyramiding[10]_atm,BAJAJ-AUTO
10049,option,-250,46.4,53.25,1712.5000000000005,2021-11-15 04:50:03.974959+00:00,2021-11-15 07:10:14.626281+00:00,3600,pe,13,Baj-Auto Pyramiding[10]_vol,BAJAJ-AUTO
10051,option,-1200,14.65,17.4,3299.9999999999977,2021-11-15 04:50:04.863634+00:00,2021-11-15 08:40:27.729481+00:00,740,pe,6,AxisBank Pyramiding_10_vol,AXISBANK
10052,option,-1200,14.65,17.4,3299.9999999999977,2021-11-15 04:50:05.205882+00:00,2021-11-15 08:40:27.733092+00:00,740,pe,16,AxisBank Pyramiding_10_atm,AXISBANK
10055,option,-1200,14.95,17.4,2939.999999999999,2021-11-15 04:55:03.377366+00:00,2021-11-15 08:40:27.733092+00:00,740,pe,16,AxisBank Pyramiding_10_atm,AXISBANK
10056,option,-1200,14.95,17.4,2939.999999999999,2021-11-15 04:55:02.229189+00:00,2021-11-15 08:40:27.729481+00:00,740,pe,6,AxisBank Pyramiding_10_vol,AXISBANK
10057,option,-100,161.45,147.1,-1434.9999999999995,2021-11-15 04:55:03.750368+00:00,2021-11-15 05:10:00.764529+00:00,18250,pe,2,Bank50 Pyramiding_1,NIFTY
10058,option,-100,161.45,168.0,655.0000000000011,2021-11-15 04:55:04.193996+00:00,2021-11-15 07:10:02.839801+00:00,18250,pe,4,Nifty50 Pyramiding_10,NIFTY
10059,option,-25,509.95,564.1,1353.750000000001,2021-11-15 04:55:04.932465+00:00,2021-11-15 07:15:02.516768+00:00,39200,pe,1,BankNifty Pyramiding_1,BANKNIFTY
10060,option,-25,509.95,557.45,1187.5000000000014,2021-11-15 04:55:05.194940+00:00,2021-11-15 07:10:01.149971+00:00,39200,pe,3,BankNifty Pyramiding_10,BANKNIFTY
10061,option,-250,72.6,81.15,2137.5000000000027,2021-11-15 04:55:10.057331+00:00,2021-11-15 07:10:14.603520+00:00,3650,pe,12,Baj-Auto Pyramiding[10]_atm,BAJAJ-AUTO
10062,option,-250,48.7,53.25,1137.4999999999993,2021-11-15 04:55:10.075296+00:00,2021-11-15 07:10:14.626281+00:00,3600,pe,13,Baj-Auto Pyramiding[10]_vol,BAJAJ-AUTO
10065,option,-25,489.35,557.45,1702.5000000000005,2021-11-15 05:00:02.593601+00:00,2021-11-15 07:10:01.149971+00:00,39200,pe,3,BankNifty Pyramiding_10,BANKNIFTY
10066,option,-100,154.35,168.0,1365.0000000000005,2021-11-15 05:00:02.408435+00:00,2021-11-15 07:10:02.839801+00:00,18250,pe,4,Nifty50 Pyramiding_10,NIFTY
10067,option,-1200,15.0,17.4,2879.999999999998,2021-11-15 05:00:03.301635+00:00,2021-11-15 08:40:27.733092+00:00,740,pe,16,AxisBank Pyramiding_10_atm,AXISBANK
10068,option,-1200,15.0,17.4,2879.999999999998,2021-11-15 05:00:03.233973+00:00,2021-11-15 08:40:27.729481+00:00,740,pe,6,AxisBank Pyramiding_10_vol,AXISBANK
10069,option,-250,52.0,53.25,312.5,2021-11-15 05:00:04.458174+00:00,2021-11-15 07:10:14.603520+00:00,3600,pe,12,Baj-Auto Pyramiding[10]_atm,BAJAJ-AUTO
10070,option,-250,52.0,53.25,312.5,2021-11-15 05:00:04.995595+00:00,2021-11-15 07:10:14.626281+00:00,3600,pe,13,Baj-Auto Pyramiding[10]_vol,BAJAJ-AUTO
10071,option,-1200,14.55,17.4,3419.9999999999973,2021-11-15 05:05:01.145274+00:00,2021-11-15 08:40:27.733092+00:00,740,pe,16,AxisBank Pyramiding_10_atm,AXISBANK
10072,option,-25,504.95,630.2,3131.2500000000014,2021-11-15 05:05:01.072426+00:00,2021-11-15 07:10:01.149971+00:00,39300,pe,3,BankNifty Pyramiding_10,BANKNIFTY
10073,option,-100,170.4,202.25,3184.9999999999995,2021-11-15 05:05:02.662099+00:00,2021-11-15 07:10:02.839801+00:00,18300,pe,4,Nifty50 Pyramiding_10,NIFTY
10076,option,-1200,14.55,17.4,3419.9999999999973,2021-11-15 05:05:02.499688+00:00,2021-11-15 08:40:27.729481+00:00,740,pe,6,AxisBank Pyramiding_10_vol,AXISBANK
10077,option,-250,76.2,81.15,1237.5000000000007,2021-11-15 05:05:07.537898+00:00,2021-11-15 07:10:14.603520+00:00,3650,pe,12,Baj-Auto Pyramiding[10]_atm,BAJAJ-AUTO
10078,option,-250,46.65,53.25,1650.0000000000005,2021-11-15 05:05:07.564241+00:00,2021-11-15 07:10:14.626281+00:00,3600,pe,13,Baj-Auto Pyramiding[10]_vol,BAJAJ-AUTO
10079,option,100,177.0,153.7,-2330.000000000001,2021-11-15 05:10:00.764529+00:00,2021-11-15 06:00:01.891233+00:00,18050,ce,2,Bank50 Pyramiding_1,NIFTY
10080,option,-25,459.15,557.45,2457.500000000002,2021-11-15 05:10:02.737655+00:00,2021-11-15 07:10:01.149971+00:00,39200,pe,3,BankNifty Pyramiding_10,BANKNIFTY
10081,option,-250,50.6,53.25,662.4999999999997,2021-11-15 05:15:02.417298+00:00,2021-11-15 07:10:14.603520+00:00,3600,pe,12,Baj-Auto Pyramiding[10]_atm,BAJAJ-AUTO
10082,option,-250,50.6,53.25,662.4999999999997,2021-11-15 05:15:02.419430+00:00,2021-11-15 07:10:14.626281+00:00,3600,pe,13,Baj-Auto Pyramiding[10]_vol,BAJAJ-AUTO
10083,option,-25,456.75,557.45,2517.500000000001,2021-11-15 05:15:03.551171+00:00,2021-11-15 07:10:01.149971+00:00,39200,pe,3,BankNifty Pyramiding_10,BANKNIFTY
10084,option,-1200,15.1,17.4,2759.9999999999986,2021-11-15 05:20:02.238581+00:00,2021-11-15 08:40:27.733092+00:00,740,pe,16,AxisBank Pyramiding_10_atm,AXISBANK
10085,option,-25,465.75,557.45,2292.500000000001,2021-11-15 05:20:01.998732+00:00,2021-11-15 07:10:01.149971+00:00,39200,pe,3,BankNifty Pyramiding_10,BANKNIFTY
10086,option,-250,51.7,53.25,387.4999999999993,2021-11-15 05:20:03.617291+00:00,2021-11-15 07:10:14.626281+00:00,3600,pe,13,Baj-Auto Pyramiding[10]_vol,BAJAJ-AUTO
10087,option,-250,51.7,53.25,387.4999999999993,2021-11-15 05:20:04.530217+00:00,2021-11-15 07:10:14.603520+00:00,3600,pe,12,Baj-Auto Pyramiding[10]_atm,BAJAJ-AUTO
10088,option,-100,152.9,168.0,1509.9999999999995,2021-11-15 05:20:04.983346+00:00,2021-11-15 07:10:02.839801+00:00,18250,pe,4,Nifty50 Pyramiding_10,NIFTY
10089,option,-1200,15.1,17.4,2759.9999999999986,2021-11-15 05:20:03.509468+00:00,2021-11-15 08:40:27.729481+00:00,740,pe,6,AxisBank Pyramiding_10_vol,AXISBANK
10090,option,-100,177.4,202.25,2484.9999999999995,2021-11-15 05:25:01.126166+00:00,2021-11-15 07:10:02.839801+00:00,18300,pe,4,Nifty50 Pyramiding_10,NIFTY
10091,option,-25,459.7,557.45,2443.7500000000014,2021-11-15 05:25:01.227726+00:00,2021-11-15 07:10:01.149971+00:00,39200,pe,3,BankNifty Pyramiding_10,BANKNIFTY
10092,option,-250,54.0,53.25,-187.5,2021-11-15 05:25:02.448569+00:00,2021-11-15 07:10:14.603520+00:00,3600,pe,12,Baj-Auto Pyramiding[10]_atm,BAJAJ-AUTO
10093,option,-250,54.0,53.25,-187.5,2021-11-15 05:25:02.751407+00:00,2021-11-15 07:10:14.626281+00:00,3600,pe,13,Baj-Auto Pyramiding[10]_vol,BAJAJ-AUTO
10094,option,-1200,15.0,17.4,2879.999999999998,2021-11-15 05:25:06.483780+00:00,2021-11-15 08:40:27.733092+00:00,740,pe,16,AxisBank Pyramiding_10_atm,AXISBANK
10095,option,-1200,15.1,17.4,2759.9999999999986,2021-11-15 05:25:06.501721+00:00,2021-11-15 08:40:27.729481+00:00,740,pe,6,AxisBank Pyramiding_10_vol,AXISBANK
10096,option,-250,54.5,53.25,-312.5,2021-11-15 05:30:00.985487+00:00,2021-11-15 07:10:14.603520+00:00,3600,pe,12,Baj-Auto Pyramiding[10]_atm,BAJAJ-AUTO
10097,option,-250,54.5,53.25,-312.5,2021-11-15 05:30:01.255766+00:00,2021-11-15 07:10:14.626281+00:00,3600,pe,13,Baj-Auto Pyramiding[10]_vol,BAJAJ-AUTO
10098,option,-25,511.4,630.2,2970.000000000002,2021-11-15 05:30:02.085639+00:00,2021-11-15 07:10:01.149971+00:00,39300,pe,3,BankNifty Pyramiding_10,BANKNIFTY
10099,option,-1200,15.15,17.4,2699.9999999999977,2021-11-15 05:30:02.825488+00:00,2021-11-15 08:40:27.729481+00:00,740,pe,6,AxisBank Pyramiding_10_vol,AXISBANK
10100,option,-1200,15.15,17.4,2699.9999999999977,2021-11-15 05:30:03.184791+00:00,2021-11-15 08:40:27.733092+00:00,740,pe,16,AxisBank Pyramiding_10_atm,AXISBANK
10101,option,-100,173.1,202.25,2915.0000000000005,2021-11-15 05:30:03.922929+00:00,2021-11-15 07:10:02.839801+00:00,18300,pe,4,Nifty50 Pyramiding_10,NIFTY
10102,option,100,176.45,153.7,-2275.0,2021-11-15 05:35:00.728605+00:00,2021-11-15 06:00:01.891233+00:00,18050,ce,2,Bank50 Pyramiding_1,NIFTY
10103,option,-25,454.25,557.45,2580.000000000001,2021-11-15 05:35:01.421156+00:00,2021-11-15 07:10:01.149971+00:00,39200,pe,3,BankNifty Pyramiding_10,BANKNIFTY
10104,option,-1200,15.55,17.4,2219.9999999999973,2021-11-15 05:35:03.269275+00:00,2021-11-15 08:40:27.733092+00:00,740,pe,16,AxisBank Pyramiding_10_atm,AXISBANK
10105,option,-1200,15.55,17.4,2219.9999999999973,2021-11-15 05:35:02.530483+00:00,2021-11-15 08:40:27.729481+00:00,740,pe,6,AxisBank Pyramiding_10_vol,AXISBANK
10106,option,-250,55.0,53.25,-437.5,2021-11-15 05:35:21.751646+00:00,2021-11-15 07:10:14.603520+00:00,3600,pe,12,Baj-Auto Pyramiding[10]_atm,BAJAJ-AUTO
10107,option,-250,55.0,53.25,-437.5,2021-11-15 05:35:21.797081+00:00,2021-11-15 07:10:14.626281+00:00,3600,pe,13,Baj-Auto Pyramiding[10]_vol,BAJAJ-AUTO
10108,option,-1200,15.8,17.4,1919.9999999999975,2021-11-15 05:40:01.209141+00:00,2021-11-15 08:40:27.733092+00:00,740,pe,16,AxisBank Pyramiding_10_atm,AXISBANK
10109,option,-250,54.15,53.25,-224.99999999999966,2021-11-15 05:40:03.022927+00:00,2021-11-15 07:10:14.603520+00:00,3600,pe,12,Baj-Auto Pyramiding[10]_atm,BAJAJ-AUTO
10110,option,-1200,15.8,17.4,1919.9999999999975,2021-11-15 05:40:01.216836+00:00,2021-11-15 08:40:27.729481+00:00,740,pe,6,AxisBank Pyramiding_10_vol,AXISBANK
10111,option,-250,54.15,53.25,-224.99999999999966,2021-11-15 05:40:03.553584+00:00,2021-11-15 07:10:14.626281+00:00,3600,pe,13,Baj-Auto Pyramiding[10]_vol,BAJAJ-AUTO
10114,option,-25,462.0,557.45,2386.250000000001,2021-11-15 05:40:05.562804+00:00,2021-11-15 07:10:01.149971+00:00,39200,pe,3,BankNifty Pyramiding_10,BANKNIFTY
10116,option,-1200,16.2,17.4,1439.999999999999,2021-11-15 05:45:04.673582+00:00,2021-11-15 08:40:27.733092+00:00,740,pe,16,AxisBank Pyramiding_10_atm,AXISBANK
10117,option,-1200,16.2,17.4,1439.999999999999,2021-11-15 05:45:02.831075+00:00,2021-11-15 08:40:27.729481+00:00,740,pe,6,AxisBank Pyramiding_10_vol,AXISBANK
10119,option,-250,52.6,53.25,162.49999999999966,2021-11-15 05:45:51.332952+00:00,2021-11-15 07:10:14.603520+00:00,3600,pe,12,Baj-Auto Pyramiding[10]_atm,BAJAJ-AUTO
10120,option,-250,52.6,53.25,162.49999999999966,2021-11-15 05:45:51.337381+00:00,2021-11-15 07:10:14.626281+00:00,3600,pe,13,Baj-Auto Pyramiding[10]_vol,BAJAJ-AUTO
10123,option,-1200,15.55,17.4,2219.9999999999973,2021-11-15 05:50:10.136800+00:00,2021-11-15 08:40:27.733092+00:00,740,pe,16,AxisBank Pyramiding_10_atm,AXISBANK
10124,option,-1200,15.55,17.4,2219.9999999999973,2021-11-15 05:50:10.332412+00:00,2021-11-15 08:40:27.729481+00:00,740,pe,6,AxisBank Pyramiding_10_vol,AXISBANK
10125,option,-250,50.0,53.25,812.5,2021-11-15 05:50:35.739348+00:00,2021-11-15 07:10:14.603520+00:00,3600,pe,12,Baj-Auto Pyramiding[10]_atm,BAJAJ-AUTO
10126,option,-250,50.0,53.25,812.5,2021-11-15 05:50:35.755269+00:00,2021-11-15 07:10:14.626281+00:00,3600,pe,13,Baj-Auto Pyramiding[10]_vol,BAJAJ-AUTO
10127,option,-1200,15.65,17.4,2099.9999999999977,2021-11-15 05:55:01.334603+00:00,2021-11-15 08:40:27.733092+00:00,740,pe,16,AxisBank Pyramiding_10_atm,AXISBANK
10128,option,-1200,15.65,17.4,2099.9999999999977,2021-11-15 05:55:01.367082+00:00,2021-11-15 08:40:27.729481+00:00,740,pe,6,AxisBank Pyramiding_10_vol,AXISBANK
10131,option,-100,181.1,175.65,-544.9999999999989,2021-11-15 06:00:01.891233+00:00,2021-11-15 06:30:01.762225+00:00,18250,pe,2,Bank50 Pyramiding_1,NIFTY
10132,option,-100,181.1,168.0,-1309.9999999999995,2021-11-15 06:00:02.370881+00:00,2021-11-15 07:10:02.839801+00:00,18250,pe,4,Nifty50 Pyramiding_10,NIFTY
10134,option,-1200,15.85,17.4,1859.9999999999986,2021-11-15 06:00:04.129549+00:00,2021-11-15 08:40:27.729481+00:00,740,pe,6,AxisBank Pyramiding_10_vol,AXISBANK
10135,option,-1200,15.85,17.4,1859.9999999999986,2021-11-15 06:00:05.742674+00:00,2021-11-15 08:40:27.733092+00:00,740,pe,16,AxisBank Pyramiding_10_atm,AXISBANK
10137,option,-100,169.75,175.65,590.0000000000006,2021-11-15 06:05:01.075678+00:00,2021-11-15 06:30:01.762225+00:00,18250,pe,2,Bank50 Pyramiding_1,NIFTY
10138,option,-100,169.75,168.0,-175.0,2021-11-15 06:05:01.235708+00:00,2021-11-15 07:10:02.839801+00:00,18250,pe,4,Nifty50 Pyramiding_10,NIFTY
10139,option,-25,467.05,488.6,538.7500000000002,2021-11-15 06:05:03.059221+00:00,2021-11-15 07:10:01.149971+00:00,39100,pe,3,BankNifty Pyramiding_10,BANKNIFTY
10140,option,-25,467.05,495.1,701.2500000000002,2021-11-15 06:05:02.723581+00:00,2021-11-15 07:15:02.516768+00:00,39100,pe,1,BankNifty Pyramiding_1,BANKNIFTY
10141,option,-250,58.0,53.25,-1187.5,2021-11-15 06:05:07.818065+00:00,2021-11-15 07:10:14.603520+00:00,3600,pe,12,Baj-Auto Pyramiding[10]_atm,BAJAJ-AUTO
10142,option,-250,58.0,53.25,-1187.5,2021-11-15 06:05:07.846373+00:00,2021-11-15 07:10:14.626281+00:00,3600,pe,13,Baj-Auto Pyramiding[10]_vol,BAJAJ-AUTO
10145,option,-1200,15.8,17.4,1919.9999999999975,2021-11-15 06:05:11.031027+00:00,2021-11-15 08:40:27.733092+00:00,740,pe,16,AxisBank Pyramiding_10_atm,AXISBANK
10146,option,-1200,15.8,17.4,1919.9999999999975,2021-11-15 06:05:11.035950+00:00,2021-11-15 08:40:27.729481+00:00,740,pe,6,AxisBank Pyramiding_10_vol,AXISBANK
10147,option,-100,174.7,168.0,-669.9999999999989,2021-11-15 06:10:02.864227+00:00,2021-11-15 07:10:02.839801+00:00,18250,pe,4,Nifty50 Pyramiding_10,NIFTY
10148,option,-25,489.1,488.6,-12.5,2021-11-15 06:10:02.191139+00:00,2021-11-15 07:10:01.149971+00:00,39100,pe,3,BankNifty Pyramiding_10,BANKNIFTY
10151,option,-1200,16.7,17.4,839.9999999999991,2021-11-15 06:10:08.837725+00:00,2021-11-15 08:40:27.733092+00:00,740,pe,16,AxisBank Pyramiding_10_atm,AXISBANK
10152,option,-1200,16.7,17.4,839.9999999999991,2021-11-15 06:10:10.062369+00:00,2021-11-15 08:40:27.729481+00:00,740,pe,6,AxisBank Pyramiding_10_vol,AXISBANK
10153,option,-250,55.9,53.25,-662.4999999999997,2021-11-15 06:10:26.653453+00:00,2021-11-15 07:10:14.603520+00:00,3600,pe,12,Baj-Auto Pyramiding[10]_atm,BAJAJ-AUTO
10154,option,-250,55.95,53.25,-675.0000000000007,2021-11-15 06:10:26.677094+00:00,2021-11-15 07:10:14.626281+00:00,3600,pe,13,Baj-Auto Pyramiding[10]_vol,BAJAJ-AUTO
10155,option,-100,157.7,137.75,-1994.9999999999989,2021-11-15 06:15:01.397837+00:00,2021-11-15 07:10:02.839801+00:00,18200,pe,4,Nifty50 Pyramiding_10,NIFTY
10156,option,-1200,17.55,17.4,-180.00000000000256,2021-11-15 06:15:02.897308+00:00,2021-11-15 08:40:27.733092+00:00,740,pe,16,AxisBank Pyramiding_10_atm,AXISBANK
10157,option,-1200,17.55,17.4,-180.00000000000256,2021-11-15 06:15:01.535191+00:00,2021-11-15 08:40:27.729481+00:00,740,pe,6,AxisBank Pyramiding_10_vol,AXISBANK
10158,option,-250,56.0,53.25,-687.5,2021-11-15 06:15:03.465569+00:00,2021-11-15 07:10:14.603520+00:00,3600,pe,12,Baj-Auto Pyramiding[10]_atm,BAJAJ-AUTO
10159,option,-25,472.95,424.85,-1202.499999999999,2021-11-15 06:15:03.217173+00:00,2021-11-15 07:10:01.149971+00:00,39000,pe,3,BankNifty Pyramiding_10,BANKNIFTY
10160,option,-250,56.9,53.25,-912.4999999999997,2021-11-15 06:15:04.091040+00:00,2021-11-15 07:10:14.626281+00:00,3600,pe,13,Baj-Auto Pyramiding[10]_vol,BAJAJ-AUTO
10161,option,-100,152.25,145.0,-725.0,2021-11-15 06:20:01.193027+00:00,2021-11-15 06:30:01.762225+00:00,18200,pe,2,Bank50 Pyramiding_1,NIFTY
